#scalar perturbations for mode k = 5.000000000000e-03 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_idr             17:theta_idr             18:shear_idr             19:delta_cdm             20:theta_cdm          
       2.889905072021e+01       6.971174062496e-05      -1.227588532970e+00       2.101401471473e-04       8.062658556379e-07       2.015664639095e-06       2.179705027580e-11       4.031329278189e-07      -9.206913998290e-01       2.101401712250e-04       5.924215534166e-01       6.941209393699e-01      -1.227586613921e+00       2.099253415345e-04       8.137756204256e-04      -1.227586614477e+00       2.099254399890e-04       8.130863931425e-04      -9.206940718319e-01       2.105287369729e-04 
       2.965022284981e+01       7.161195897360e-05      -1.228844312804e+00       2.155013340873e-04       8.724723759229e-07       2.181180939807e-06       2.489031528126e-11       4.362361879614e-07      -9.216332347233e-01       2.155013617813e-04       5.924451558081e-01       6.938602828586e-01      -1.228842169865e+00       2.152689021519e-04       8.563244498093e-04      -1.228842170526e+00       2.152690141296e-04       8.555726218272e-04      -9.216362098833e-01       2.159201987387e-04 
       3.040139497941e+01       7.351664648340e-05      -1.230105505748e+00       2.208572014418e-04       9.422944556842e-07       2.355736139210e-06       2.833124216141e-11       4.711472278421e-07      -9.225791294538e-01       2.208572331589e-04       5.924678129651e-01       6.935996147956e-01      -1.230103120788e+00       2.206061828315e-04       8.999399282374e-04      -1.230103121568e+00       2.206063095377e-04       8.991222766168e-04      -9.225824310668e-01       2.213078301416e-04 
       3.115256710901e+01       7.542580315436e-05      -1.231371972693e+00       2.262077120612e-04       1.015836747078e-06       2.539591867695e-06       3.214929175103e-11       5.079183735391e-07      -9.235289796882e-01       2.262077482413e-04       5.924895638183e-01       6.933389686219e-01      -1.231369326603e+00       2.259371188921e-04       9.446206332777e-04      -1.231369327518e+00       2.259372615931e-04       9.437338559788e-04      -9.235326321806e-01       2.266916255303e-04 
       3.190373923862e+01       7.733942898647e-05      -1.232643589394e+00       2.315528295576e-04       1.093204522884e-06       2.733011307211e-06       3.637566540631e-11       5.466022614422e-07      -9.244826922431e-01       2.315528706753e-04       5.925104437275e-01       6.930783740530e-01      -1.232640662063e+00       2.312616462721e-04       9.903651257618e-04      -1.232640663130e+00       2.312618062969e-04       9.894058417937e-04      -9.244867211949e-01       2.320715797256e-04 
       3.265491136822e+01       7.925752397975e-05      -1.233920302196e+00       2.368925300965e-04       1.174503733445e-06       2.936259333612e-06       4.104336948383e-11       5.872518667225e-07      -9.254402268771e-01       2.368925766628e-04       5.925304725751e-01       6.928178431492e-01      -1.233917072481e+00       2.365797133229e-04       1.037171950795e-03      -1.233917073717e+00       2.365798920648e-04       1.036136700368e-03      -9.254446590453e-01       2.374476998141e-04 
       3.340608349782e+01       8.118008813419e-05      -1.235201977422e+00       2.422267724398e-04       1.259840863244e-06       3.149602158111e-06       4.618727411400e-11       6.299204316221e-07      -9.264014833339e-01       2.422268250044e-04       5.925496868288e-01       6.925574079677e-01      -1.235198423122e+00       2.418912508534e-04       1.085039637702e-03      -1.235198424547e+00       2.418914497713e-04       1.083924882381e-03      -9.264063466757e-01       2.428199751925e-04 
       3.415725562742e+01       8.310712144978e-05      -1.236488588105e+00       2.475555361203e-04       1.349323115901e-06       3.373307789752e-06       5.184418417832e-11       6.746615579505e-07      -9.273664413883e-01       2.475555952730e-04       5.925680998323e-01       6.922970738816e-01      -1.236484685931e+00       2.471962103054e-04       1.133966700432e-03      -1.236484687566e+00       2.471964309252e-04       1.132768823294e-03      -9.273717650837e-01       2.481884157424e-04 
       3.511115109514e+01       8.556065592177e-05      -1.238129395737e+00       2.543144550961e-04       1.469097882623e-06       3.672744706558e-06       5.982828412829e-11       7.345489413115e-07      -9.285970471727e-01       2.543145235318e-04       5.925903686819e-01       6.919666607949e-01      -1.238125016487e+00       2.539232719949e-04       1.197622448157e-03      -1.238125018422e+00       2.539235224805e-04       1.196313680763e-03      -9.286029994747e-01       2.550001357666e-04 
       3.606504656286e+01       8.802139729639e-05      -1.239777903334e+00       2.610644262890e-04       1.595952950695e-06       3.989882376739e-06       6.878665726686e-11       7.979764753477e-07      -9.298334279407e-01       2.610645051186e-04       5.926114260454e-01       6.916364703967e-01      -1.239773005303e+00       2.606395093527e-04       1.262980996560e-03      -1.239773007577e+00       2.606397924194e-04       1.261555219977e-03      -9.298400605182e-01       2.618056682014e-04 
       3.701894203058e+01       9.048934557363e-05      -1.241434014467e+00       2.678053946167e-04       1.730112060964e-06       4.325280152410e-06       7.880916617317e-11       8.650560304821e-07      -9.310755113715e-01       2.678054850479e-04       5.926313054665e-01       6.913065239401e-01      -1.241428553527e+00       2.673448088324e-04       1.330039195845e-03      -1.241428556183e+00       2.673451273428e-04       1.328490131526e-03      -9.310828785541e-01       2.686050181448e-04 
       3.797283749830e+01       9.296450075349e-05      -1.243097639807e+00       2.745373054366e-04       1.871800543230e-06       4.679501358075e-06       8.999149274541e-11       9.359002716149e-07      -9.323232304685e-01       2.745374087792e-04       5.926500381463e-01       6.909768408865e-01      -1.243091569329e+00       2.740390569838e-04       1.398793857444e-03      -1.243091572414e+00       2.740394139522e-04       1.397115067664e-03      -9.323313893033e-01       2.753981904081e-04 
       3.892673296602e+01       9.544686283598e-05      -1.244768698353e+00       2.812601050577e-04       2.021245313532e-06       5.053113283830e-06       1.024353715577e-10       1.010622656766e-06      -9.335765244830e-01       2.812602227296e-04       5.926676527539e-01       6.906474385973e-01      -1.244761969137e+00       2.807221409708e-04       1.469241754320e-03      -1.244761972702e+00       2.807225395663e-04       1.467426642605e-03      -9.335855347909e-01       2.821851900329e-04 
       3.988062843373e+01       9.793643182109e-05      -1.246447136011e+00       2.879737455924e-04       2.178674905450e-06       5.446687263625e-06       1.162488296662e-10       1.089337452725e-06      -9.348353528464e-01       2.879738791254e-04       5.926841715263e-01       6.903183276911e-01      -1.246439696207e+00       2.873939534261e-04       1.541379621498e-03      -1.246439700307e+00       2.873943969768e-04       1.539421433068e-03      -9.348452772778e-01       2.889660271465e-04 
       4.083452390145e+01       1.004332077088e-04      -1.248132894835e+00       2.946781779313e-04       2.344319418000e-06       5.860798545001e-06       1.315464269731e-10       1.172159709000e-06      -9.360996721002e-01       2.946783289773e-04       5.926996168715e-01       6.899895197345e-01      -1.248124689869e+00       2.940543854308e-04       1.615204156569e-03      -1.248124694564e+00       2.940548774276e-04       1.613095978790e-03      -9.361105761896e-01       2.957407099411e-04 
       4.193697572401e+01       1.033278006366e-04      -1.250090216544e+00       3.024151953816e-04       2.546298032820e-06       6.365745082050e-06       1.512346165182e-10       1.273149016410e-06      -9.375676635604e-01       3.024153688914e-04       5.927161623421e-01       6.896099008000e-01      -1.250081055592e+00       3.017377652252e-04       1.702622624039e-03      -1.250081061054e+00       3.017383177795e-04       1.700332280566e-03      -9.375797853684e-01       3.035627968435e-04 
       4.303942754657e+01       1.062320200179e-04      -1.252057160231e+00       3.101397726521e-04       2.759919268265e-06       6.899798170663e-06       1.732666034806e-10       1.379959634133e-06      -9.390428715306e-01       3.101399712067e-04       5.927313339600e-01       6.892307173173e-01      -1.252046962200e+00       3.094056295993e-04       1.792284337142e-03      -1.252046968522e+00       3.094062478592e-04       1.789802142128e-03      -9.390563071456e-01       3.113766844728e-04 
       4.414187936912e+01       1.091458658529e-04      -1.254033658922e+00       3.178518386076e-04       2.985546163323e-06       7.463865408308e-06       1.978545198162e-10       1.492773081662e-06      -9.405252457825e-01       3.178520650055e-04       5.927451589591e-01       6.888519814449e-01      -1.254022338130e+00       3.170578134884e-04       1.884184010759e-03      -1.254022345413e+00       3.170585028716e-04       1.881500036973e-03      -9.405400960127e-01       3.191823866411e-04 
       4.524433119168e+01       1.120693381415e-04      -1.256019649534e+00       3.255513232095e-04       3.223544529457e-06       8.058861323642e-06       2.252241165930e-10       1.611772264728e-06      -9.420147390083e-01       3.255515804787e-04       5.927576629767e-01       6.884737043427e-01      -1.256007115573e+00       3.246941523696e-04       1.978316294240e-03      -1.256007123924e+00       3.246949185700e-04       1.975420373909e-03      -9.420311094737e-01       3.269799170182e-04 
       4.634678301423e+01       1.150024368838e-04      -1.258015089658e+00       3.332381624324e-04       3.474282990487e-06       8.685707476217e-06       2.556153207037e-10       1.737141495243e-06      -9.435113194033e-01       3.332384538433e-04       5.927688665424e-01       6.880958919782e-01      -1.258001247249e+00       3.323144871882e-04       2.074675772083e-03      -1.258001256787e+00       3.323153361823e-04       2.071557497756e-03      -9.435293206275e-01       3.347692940583e-04 
       4.744923483679e+01       1.179451620796e-04      -1.260019934713e+00       3.409122922654e-04       3.738132913798e-06       9.345332284496e-06       2.892827959681e-10       1.869066456899e-06      -9.450149535359e-01       3.409126213434e-04       5.927787900095e-01       6.877185508376e-01      -1.260004683572e+00       3.399186583671e-04       2.173256964537e-03      -1.260004694422e+00       3.399195964209e-04       2.169905689958e-03      -9.450347010358e-01       3.425505350091e-04 
       4.855168665934e+01       1.208975137291e-04      -1.262034107837e+00       3.485736396464e-04       4.015468298124e-06       1.003867074531e-05       3.264965111724e-10       2.007734149062e-06      -9.465255837644e-01       3.485740101857e-04       5.927874600792e-01       6.873416954526e-01      -1.262017342532e+00       3.475064967512e-04       2.274054326652e-03      -1.262017354831e+00       3.475075304264e-04       2.270459167645e-03      -9.465471981390e-01       3.503236468568e-04 
       4.977520313450e+01       1.241853451206e-04      -1.264280375078e+00       3.570612813201e-04       4.339504653618e-06       1.084876163405e-05       3.722960768091e-10       2.169752326809e-06      -9.482102846794e-01       3.570617026584e-04       5.927956290744e-01       6.869240218401e-01      -1.264261799474e+00       3.559082832794e-04       2.388508423585e-03      -1.264261813551e+00       3.559094311258e-04       2.384629567948e-03      -9.482341184056e-01       3.589408698594e-04 
       5.099871960966e+01       1.274850332911e-04      -1.266538058041e+00       3.655330287354e-04       4.681165652287e-06       1.170291413072e-05       4.232364521101e-10       2.340582826143e-06      -9.499035474504e-01       3.655335063009e-04       5.928022933768e-01       6.865069526482e-01      -1.266517528322e+00       3.642895508355e-04       2.505677479402e-03      -1.266517544371e+00       3.642908217301e-04       2.501500906642e-03      -9.499297626273e-01       3.675481332166e-04 
       5.222223608481e+01       1.307965782406e-04      -1.268807090933e+00       3.739887961792e-04       5.040950071732e-06       1.260237517933e-05       4.797545271774e-10       2.520475035866e-06      -9.516053227414e-01       3.739893358296e-04       5.928074802617e-01       6.860904978253e-01      -1.268784455633e+00       3.726500801546e-04       2.625553639598e-03      -1.268784473861e+00       3.726514834065e-04       2.621065007946e-03      -9.516340887865e-01       3.761454554787e-04 
