# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  132       6.302568684599e-10       3.424901336416e-13      -5.070016953797e-12       0.000000000000e+00       4.365028764603e-12       7.715414866051e-13      -5.266990772945e-15 
  133       6.344799513284e-10       3.459304087413e-13      -5.177562664309e-12       0.000000000000e+00       4.272166265591e-12       7.592578847491e-13      -5.208917881246e-15 
  134       6.387252205243e-10       3.492863243918e-13      -5.283714079877e-12       0.000000000000e+00       4.181856446307e-12       7.472343559244e-13      -5.150127174154e-15 
  135       6.429920039993e-10       3.525558388064e-13      -5.388383678695e-12       0.000000000000e+00       4.094060856472e-12       7.354716692693e-13      -5.090737172100e-15 
  136       6.472794760907e-10       3.557369649438e-13      -5.491483902657e-12       0.000000000000e+00       4.008728332707e-12       7.239693402922e-13      -5.030870540163e-15 
  137       6.515866533500e-10       3.588277723770e-13      -5.592927191997e-12       0.000000000000e+00       3.925794681472e-12       7.127255969355e-13      -4.970654129766e-15 
  138       6.559123903700e-10       3.618263891629e-13      -5.692626019941e-12       0.000000000000e+00       3.845182361986e-12       7.017373456390e-13      -4.910219020366e-15 
  139       6.602553756131e-10       3.647310037115e-13      -5.790492927352e-12       0.000000000000e+00       3.766800169164e-12       6.910001374043e-13      -4.849700561151e-15 
  140       6.646141272391e-10       3.675398666555e-13      -5.886440557375e-12       0.000000000000e+00       3.690542916541e-12       6.805081338584e-13      -4.789238412733e-15 
  141       6.689869889330e-10       3.702512927196e-13      -5.980381690085e-12       0.000000000000e+00       3.616291119204e-12       6.702540733172e-13      -4.728976588844e-15 
