# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2016       3.502612393503e-11       1.605614266938e-12      -2.165314189782e-12       6.760119336616e-15       2.733498595186e-16       9.149097528074e-17      -1.376871874279e-17 
 2017       3.498871256180e-11       1.602166423135e-12      -2.179605861072e-12       6.752139789552e-15       2.727522898151e-16       9.183411822491e-17      -1.373537077060e-17 
 2018       3.495232964924e-11       1.598616141411e-12      -2.193692060447e-12       6.744187318320e-15       2.721562371334e-16       9.216646120772e-17      -1.370033603492e-17 
 2019       3.491695906624e-11       1.594964075604e-12      -2.207565584007e-12       6.736261926165e-15       2.715616962461e-16       9.248740870065e-17      -1.366359503025e-17 
 2020       3.488258460799e-11       1.591210882991e-12      -2.221219201276e-12       6.728363615965e-15       2.709686618826e-16       9.279636291425e-17      -1.362512818820e-17 
 2021       3.484918999589e-11       1.587357224300e-12      -2.234645655167e-12       6.720492390228e-15       2.703771287292e-16       9.309272379538e-17      -1.358491587744e-17 
 2022       3.481675887746e-11       1.583403763712e-12      -2.247837661953e-12       6.712648251090e-15       2.697870914287e-16       9.337588902448e-17      -1.354293840362e-17 
 2023       3.478527482622e-11       1.579351168864e-12      -2.260787911230e-12       6.704831200320e-15       2.691985445812e-16       9.364525401278e-17      -1.349917600931e-17 
 2024       3.475472134165e-11       1.575200110858e-12      -2.273489065891e-12       6.697041239313e-15       2.686114827429e-16       9.390021189957e-17      -1.345360887391e-17 
 2025       3.472508184900e-11       1.570951264261e-12      -2.285933762089e-12       6.689278369095e-15       2.680259004269e-16       9.414015354943e-17      -1.340621711358e-17 
 2026       3.469633895892e-11       1.566605468013e-12      -2.298115491816e-12       6.681542548343e-15       2.674417924597e-16       9.436462529983e-17      -1.335698577672e-17 
 2027       3.466847224020e-11       1.562164209398e-12      -2.310031257655e-12       6.673833567139e-15       2.668591550553e-16       9.457380345533e-17      -1.330591986986e-17 
 2028       3.464146043070e-11       1.557629143577e-12      -2.321678937141e-12       6.666151172303e-15       2.662779847485e-16       9.476802321590e-17      -1.325302944020e-17 
 2029       3.461528217617e-11       1.553001933018e-12      -2.333056401892e-12       6.658495109288e-15       2.656982780392e-16       9.494762123969e-17      -1.319832458992e-17 
 2030       3.458991603011e-11       1.548284247498e-12      -2.344161517599e-12       6.650865122172e-15       2.651200313920e-16       9.511293564481e-17      -1.314181547637e-17 
 2031       3.456534045363e-11       1.543477764120e-12      -2.354992144020e-12       6.643260953659e-15       2.645432412360e-16       9.526430601122e-17      -1.308351231206e-17 
 2032       3.454153381542e-11       1.538584167317e-12      -2.365546134977e-12       6.635682345078e-15       2.639679039652e-16       9.540207338259e-17      -1.302342536474e-17 
 2033       3.451847439151e-11       1.533605148864e-12      -2.375821338347e-12       6.628129036379e-15       2.633940159381e-16       9.552658026813e-17      -1.296156495752e-17 
 2034       3.449614036528e-11       1.528542407886e-12      -2.385815596055e-12       6.620600766132e-15       2.628215734777e-16       9.563817064445e-17      -1.289794146890e-17 
 2035       3.447450982725e-11       1.523397650869e-12      -2.395526744071e-12       6.613097271525e-15       2.622505728716e-16       9.573718995742e-17      -1.283256533289e-17 
 2036       3.445356077499e-11       1.518172591666e-12      -2.404952612400e-12       6.605618288364e-15       2.616810103718e-16       9.582398512403e-17      -1.276544703902e-17 
 2037       3.443327111302e-11       1.512868951511e-12      -2.414091025080e-12       6.598163551067e-15       2.611128821945e-16       9.589890453421e-17      -1.269659713247e-17 
 2038       3.441361865268e-11       1.507488459023e-12      -2.422939800172e-12       6.590732792667e-15       2.605461845205e-16       9.596229805272e-17      -1.262602621412e-17 
 2039       3.439458111201e-11       1.502032850220e-12      -2.431496749754e-12       6.583325744806e-15       2.599809134947e-16       9.601451702098e-17      -1.255374494061e-17 
 2040       3.437613611565e-11       1.496503868526e-12      -2.439759679918e-12       6.575942137735e-15       2.594170652262e-16       9.605591425893e-17      -1.247976402446e-17 
 2041       3.435826119468e-11       1.490903264779e-12      -2.447726390759e-12       6.568581700313e-15       2.588546357885e-16       9.608684406689e-17      -1.240409423409e-17 
 2042       3.434093378656e-11       1.485232797244e-12      -2.455394676375e-12       6.561244160003e-15       2.582936212188e-16       9.610766222739e-17      -1.232674639394e-17 
 2043       3.432413123499e-11       1.479494231620e-12      -2.462762324852e-12       6.553929242871e-15       2.577340175187e-16       9.611872600704e-17      -1.224773138451e-17 
 2044       3.430783078975e-11       1.473689341049e-12      -2.469827118268e-12       6.546636673586e-15       2.571758206537e-16       9.612039415840e-17      -1.216706014245e-17 
 2045       3.429200960666e-11       1.467819906124e-12      -2.476586832677e-12       6.539366175415e-15       2.566190265531e-16       9.611302692180e-17      -1.208474366062e-17 
 2046       3.427664474741e-11       1.461887714904e-12      -2.483039238111e-12       6.532117470222e-15       2.560636311104e-16       9.609698602719e-17      -1.200079298821e-17 
 2047       3.426171317945e-11       1.455894562917e-12      -2.489182098567e-12       6.524890278470e-15       2.555096301827e-16       9.607263469603e-17      -1.191521923073e-17 
 2048       3.424719177590e-11       1.449842253171e-12      -2.495013172005e-12       6.517684319211e-15       2.549570195909e-16       9.604033764311e-17      -1.182803355017e-17 
 2049       3.423305731540e-11       1.443732596167e-12      -2.500530210341e-12       6.510499310092e-15       2.544057951197e-16       9.600046107843e-17      -1.173924716503e-17 
 2050       3.421928648200e-11       1.437567409902e-12      -2.505730959439e-12       6.503334967350e-15       2.538559525174e-16       9.595337270901e-17      -1.164887135039e-17 
 2051       3.420585586506e-11       1.431348519884e-12      -2.510613159107e-12       6.496191005810e-15       2.533074874960e-16       9.589944174080e-17      -1.155691743800e-17 
 2052       3.419274195912e-11       1.425077759138e-12      -2.515174543088e-12       6.489067138882e-15       2.527603957310e-16       9.583903888048e-17      -1.146339681636e-17 
 2053       3.417992116379e-11       1.418756968217e-12      -2.519412839058e-12       6.481963078562e-15       2.522146728614e-16       9.577253633734e-17      -1.136832093077e-17 
 2054       3.416736978361e-11       1.412387995209e-12      -2.523325768615e-12       6.474878535429e-15       2.516703144899e-16       9.570030782513e-17      -1.127170128341e-17 
 2055       3.415506402797e-11       1.405972695749e-12      -2.526911047276e-12       6.467813218639e-15       2.511273161821e-16       9.562272856392e-17      -1.117354943344e-17 
 2056       3.414298001096e-11       1.399512933029e-12      -2.530166384468e-12       6.460766835932e-15       2.505856734675e-16       9.554017528191e-17      -1.107387699705e-17 
 2057       3.413109375128e-11       1.393010577801e-12      -2.533089483526e-12       6.453739093622e-15       2.500453818386e-16       9.545302621736e-17      -1.097269564753e-17 
 2058       3.411938117211e-11       1.386467508395e-12      -2.535678041681e-12       6.446729696598e-15       2.495064367511e-16       9.536166112037e-17      -1.087001711536e-17 
 2059       3.410781810097e-11       1.379885610722e-12      -2.537929750060e-12       6.439738348323e-15       2.489688336240e-16       9.526646125477e-17      -1.076585318827e-17 
 2060       3.409638026965e-11       1.373266778286e-12      -2.539842293674e-12       6.432764750831e-15       2.484325678395e-16       9.516780939996e-17      -1.066021571134e-17 
 2061       3.408504331406e-11       1.366612912193e-12      -2.541413351416e-12       6.425808604725e-15       2.478976347427e-16       9.506608985277e-17      -1.055311658703e-17 
 2062       3.407378277412e-11       1.359925921158e-12      -2.542640596052e-12       6.418869609177e-15       2.473640296418e-16       9.496168842930e-17      -1.044456777530e-17 
 2063       3.406257409366e-11       1.353207721520e-12      -2.543521694216e-12       6.411947461923e-15       2.468317478080e-16       9.485499246681e-17      -1.033458129365e-17 
 2064       3.405139262025e-11       1.346460237244e-12      -2.544054306403e-12       6.405041859265e-15       2.463007844754e-16       9.474639082552e-17      -1.022316921720e-17 
 2065       3.404021500204e-11       1.339685361640e-12      -2.544236885670e-12       6.398152492823e-15       2.457711351470e-16       9.463619834889e-17      -1.011035006431e-17 
 2066       3.402902338903e-11       1.332884842195e-12      -2.544071079929e-12       6.391279039791e-15       2.452427965149e-16       9.452442865545e-17      -9.996168002683e-18 
 2067       3.401780126133e-11       1.326060394937e-12      -2.543559346670e-12       6.384421172612e-15       2.447157655464e-16       9.441101974007e-17      -9.880673779506e-18 
 2068       3.400653203486e-11       1.319213742673e-12      -2.542704155813e-12       6.377578562207e-15       2.441900391790e-16       9.429590936916e-17      -9.763918348590e-18 
 2069       3.399519906131e-11       1.312346614992e-12      -2.541507989733e-12       6.370750877978e-15       2.436656143195e-16       9.417903508031e-17      -9.645952870596e-18 
 2070       3.398378562806e-11       1.305460748275e-12      -2.539973343265e-12       6.363937787804e-15       2.431424878447e-16       9.406033418210e-17      -9.526828713297e-18 
 2071       3.397227495806e-11       1.298557885702e-12      -2.538102723730e-12       6.357138958039e-15       2.426206566012e-16       9.393974375373e-17      -9.406597451828e-18 
 2072       3.396065020980e-11       1.291639777262e-12      -2.535898650947e-12       6.350354053508e-15       2.421001174048e-16       9.381720064485e-17      -9.285310868942e-18 
 2073       3.394889447723e-11       1.284708179761e-12      -2.533363657247e-12       6.343582737509e-15       2.415808670414e-16       9.369264147522e-17      -9.163020955265e-18 
 2074       3.393699078964e-11       1.277764856828e-12      -2.530500287495e-12       6.336824671808e-15       2.410629022661e-16       9.356600263446e-17      -9.039779909543e-18 
 2075       3.392492211163e-11       1.270811578926e-12      -2.527311099100e-12       6.330079516640e-15       2.405462198037e-16       9.343722028178e-17      -8.915640138904e-18 
 2076       3.391267134301e-11       1.263850123357e-12      -2.523798662035e-12       6.323346930703e-15       2.400308163484e-16       9.330623034569e-17      -8.790654259107e-18 
 2077       3.390022131870e-11       1.256882274275e-12      -2.519965558854e-12       6.316626571159e-15       2.395166885637e-16       9.317296852376e-17      -8.664875094795e-18 
 2078       3.388755480871e-11       1.249909822689e-12      -2.515814384704e-12       6.309918093631e-15       2.390038330827e-16       9.303737028233e-17      -8.538355679751e-18 
 2079       3.387465451802e-11       1.242934566475e-12      -2.511347747345e-12       6.303221152201e-15       2.384922465076e-16       9.289937085622e-17      -8.411149257152e-18 
 2080       3.386150308649e-11       1.235958310383e-12      -2.506568267165e-12       6.296535399409e-15       2.379819254100e-16       9.275890524849e-17      -8.283309279817e-18 
 2081       3.384808308882e-11       1.228982866045e-12      -2.501478577195e-12       6.289860486249e-15       2.374728663307e-16       9.261590823016e-17      -8.154889410470e-18 
 2082       3.383437703447e-11       1.222010051982e-12      -2.496081323127e-12       6.283196062171e-15       2.369650657797e-16       9.247031433992e-17      -8.025943521983e-18 
 2083       3.382036736754e-11       1.215041693615e-12      -2.490379163330e-12       6.276541775073e-15       2.364585202361e-16       9.232205788387e-17      -7.896525697640e-18 
 2084       3.380603646673e-11       1.208079623273e-12      -2.484374768865e-12       6.269897271305e-15       2.359532261482e-16       9.217107293525e-17      -7.766690231381e-18 
 2085       3.379136664526e-11       1.201125680196e-12      -2.478070823502e-12       6.263262195662e-15       2.354491799331e-16       9.201729333416e-17      -7.636491628064e-18 
 2086       3.377634015078e-11       1.194181710551e-12      -2.471470023737e-12       6.256636191387e-15       2.349463779773e-16       9.186065268732e-17      -7.505984603713e-18 
 2087       3.376093916529e-11       1.187249567436e-12      -2.464575078806e-12       6.250018900166e-15       2.344448166358e-16       9.170108436774e-17      -7.375224085773e-18 
 2088       3.374514580507e-11       1.180331110886e-12      -2.457388710703e-12       6.243409962124e-15       2.339444922329e-16       9.153852151448e-17      -7.244265213364e-18 
 2089       3.372894212062e-11       1.173428207888e-12      -2.449913654196e-12       6.236809015828e-15       2.334454010616e-16       9.137289703241e-17      -7.113163337536e-18 
 2090       3.371231009653e-11       1.166542732382e-12      -2.442152656842e-12       6.230215698283e-15       2.329475393837e-16       9.120414359188e-17      -6.981974021520e-18 
 2091       3.369523165146e-11       1.159676565273e-12      -2.434108479006e-12       6.223629644927e-15       2.324509034297e-16       9.103219362846e-17      -6.850753040982e-18 
 2092       3.367768863804e-11       1.152831594439e-12      -2.425783893874e-12       6.217050489635e-15       2.319554893991e-16       9.085697934272e-17      -6.719556384279e-18 
 2093       3.365966284278e-11       1.146009714740e-12      -2.417181687470e-12       6.210477864712e-15       2.314612934598e-16       9.067843269988e-17      -6.588440252709e-18 
 2094       3.364113598600e-11       1.139212828024e-12      -2.408304658674e-12       6.203911400891e-15       2.309683117485e-16       9.049648542961e-17      -6.457461060770e-18 
 2095       3.362208972176e-11       1.132442843135e-12      -2.399155619237e-12       6.197350727336e-15       2.304765403705e-16       9.031106902570e-17      -6.326675436406e-18 
 2096       3.360250563778e-11       1.125701675924e-12      -2.389737393795e-12       6.190795471635e-15       2.299859753995e-16       9.012211474582e-17      -6.196140221268e-18 
 2097       3.358236525536e-11       1.118991249256e-12      -2.380052819891e-12       6.184245259799e-15       2.294966128778e-16       8.992955361125e-17      -6.065912470962e-18 
 2098       3.356165002928e-11       1.112313493017e-12      -2.370104747983e-12       6.177699716264e-15       2.290084488163e-16       8.973331640660e-17      -5.936049455307e-18 
 2099       3.354034134777e-11       1.105670344124e-12      -2.359896041470e-12       6.171158463882e-15       2.285214791939e-16       8.953333367951e-17      -5.806608658585e-18 
 2100       3.351842053239e-11       1.099063746533e-12      -2.349429576698e-12       6.164621123926e-15       2.280356999584e-16       8.932953574044e-17      -5.677647779796e-18 
 2101       3.349586883799e-11       1.092495651244e-12      -2.338708242984e-12       6.158087316084e-15       2.275511070255e-16       8.912185266235e-17      -5.549224732914e-18 
 2102       3.347266745257e-11       1.085968016315e-12      -2.327734942629e-12       6.151556658456e-15       2.270676962794e-16       8.891021428042e-17      -5.421397647137e-18 
 2103       3.344879749729e-11       1.079482806866e-12      -2.316512590933e-12       6.145028767558e-15       2.265854635723e-16       8.869455019182e-17      -5.294224867140e-18 
 2104       3.342424244260e-11       1.073041817293e-12      -2.305044452822e-12       6.138503286825e-15       2.261044049872e-16       8.847480973408e-17      -5.167758492567e-18 
 2105       3.339899537547e-11       1.066646136546e-12      -2.293335155232e-12       6.131979972370e-15       2.256245176262e-16       8.825102207269e-17      -5.042024946848e-18 
 2106       3.337305178260e-11       1.060296679148e-12      -2.281389681799e-12       6.125458607821e-15       2.251457988273e-16       8.802323653101e-17      -4.917044273696e-18 
 2107       3.334640713870e-11       1.053994362656e-12      -2.269213036916e-12       6.118938975861e-15       2.246682459025e-16       8.779150264980e-17      -4.792836585680e-18 
 2108       3.331905690650e-11       1.047740107662e-12      -2.256810245759e-12       6.112420858229e-15       2.241918561380e-16       8.755587018755e-17      -4.669422064301e-18 
 2109       3.329099653670e-11       1.041534837799e-12      -2.244186354312e-12       6.105904035715e-15       2.237166267938e-16       8.731638912069e-17      -4.546820960069e-18 
 2110       3.326222146801e-11       1.035379479743e-12      -2.231346429392e-12       6.099388288164e-15       2.232425551038e-16       8.707310964388e-17      -4.425053592589e-18 
 2111       3.323272712709e-11       1.029274963218e-12      -2.218295558675e-12       6.092873394470e-15       2.227696382759e-16       8.682608217031e-17      -4.304140350631e-18 
 2112       3.320250892856e-11       1.023222220995e-12      -2.205038850720e-12       6.086359132577e-15       2.222978734917e-16       8.657535733191e-17      -4.184101692212e-18 
 2113       3.317156227497e-11       1.017222188903e-12      -2.191581434997e-12       6.079845279478e-15       2.218272579068e-16       8.632098597966e-17      -4.064958144676e-18 
 2114       3.313988255683e-11       1.011275805825e-12      -2.177928461910e-12       6.073331611213e-15       2.213577886504e-16       8.606301918386e-17      -3.946730304772e-18 
 2115       3.310746515256e-11       1.005384013704e-12      -2.164085102821e-12       6.066817902868e-15       2.208894628255e-16       8.580150823438e-17      -3.829438838729e-18 
 2116       3.307430542847e-11       9.995477575486e-13      -2.150056550080e-12       6.060303928576e-15       2.204222775088e-16       8.553650464093e-17      -3.713104482341e-18 
 2117       3.304039873877e-11       9.937679854344e-13      -2.135848017047e-12       6.053789461511e-15       2.199562297507e-16       8.526806013335e-17      -3.597748041037e-18 
 2118       3.300574042558e-11       9.880456485068e-13      -2.121464738117e-12       6.047274273891e-15       2.194913165751e-16       8.499622666187e-17      -3.483390389970e-18 
 2119       3.297032581886e-11       9.823817009857e-13      -2.106911968746e-12       6.040758136974e-15       2.190275349796e-16       8.472105639736e-17      -3.370052474085e-18 
 2120       3.293415023643e-11       9.767771001685e-13      -2.092194985479e-12       6.034240821061e-15       2.185648819351e-16       8.444260173163e-17      -3.257755308205e-18 
 2121       3.289720898397e-11       9.712328064332e-13      -2.077319085969e-12       6.027722095490e-15       2.181033543864e-16       8.416091527767e-17      -3.146519977108e-18 
 2122       3.285949735499e-11       9.657497832424e-13      -2.062289589009e-12       6.021201728637e-15       2.176429492515e-16       8.387604986996e-17      -3.036367635602e-18 
 2123       3.282101063081e-11       9.603289971462e-13      -2.047111834555e-12       6.014679487914e-15       2.171836634217e-16       8.358805856468e-17      -2.927319508608e-18 
 2124       3.278174408058e-11       9.549714177858e-13      -2.031791183749e-12       6.008155139770e-15       2.167254937620e-16       8.329699464004e-17      -2.819396891236e-18 
 2125       3.274169296121e-11       9.496780178970e-13      -2.016333018947e-12       6.001628449687e-15       2.162684371106e-16       8.300291159649e-17      -2.712621148864e-18 
 2126       3.270085251743e-11       9.444497733134e-13      -2.000742743743e-12       5.995099182182e-15       2.158124902790e-16       8.270586315706e-17      -2.607013717217e-18 
 2127       3.265921798173e-11       9.392876629700e-13      -1.985025782996e-12       5.988567100800e-15       2.153576500519e-16       8.240590326755e-17      -2.502596102446e-18 
 2128       3.261678457436e-11       9.341926689065e-13      -1.969187582853e-12       5.982031968121e-15       2.149039131873e-16       8.210308609688e-17      -2.399389881205e-18 
 2129       3.257354750331e-11       9.291657762708e-13      -1.953233610777e-12       5.975493545751e-15       2.144512764165e-16       8.179746603728e-17      -2.297416700732e-18 
 2130       3.252950196431e-11       9.242079733222e-13      -1.937169355567e-12       5.968951594326e-15       2.139997364438e-16       8.148909770462e-17      -2.196698278923e-18 
 2131       3.248464314082e-11       9.193202514352e-13      -1.921000327393e-12       5.962405873510e-15       2.135492899467e-16       8.117803593866e-17      -2.097256404416e-18 
 2132       3.243896620400e-11       9.145036051024e-13      -1.904732057810e-12       5.955856141990e-15       2.130999335757e-16       8.086433580330e-17      -1.999112936667e-18 
 2133       3.239246631271e-11       9.097590319384e-13      -1.888370099793e-12       5.949302157481e-15       2.126516639544e-16       8.054805258687e-17      -1.902289806027e-18 
 2134       3.234513861350e-11       9.050875326829e-13      -1.871920027754e-12       5.942743676718e-15       2.122044776793e-16       8.022924180240e-17      -1.806809013824e-18 
 2135       3.229697824060e-11       9.004901112042e-13      -1.855387437576e-12       5.936180455462e-15       2.117583713201e-16       7.990795918789e-17      -1.712692632438e-18 
 2136       3.224798031588e-11       8.959677745025e-13      -1.838777946629e-12       5.929612248491e-15       2.113133414192e-16       7.958426070656e-17      -1.619962805383e-18 
 2137       3.219813994887e-11       8.915215327137e-13      -1.822097193803e-12       5.923038809608e-15       2.108693844920e-16       7.925820254713e-17      -1.528641747383e-18 
 2138       3.214745223675e-11       8.871523991123e-13      -1.805350839531e-12       5.916459891629e-15       2.104264970267e-16       7.892984112411e-17      -1.438751744451e-18 
 2139       3.209591226430e-11       8.828613901150e-13      -1.788544565811e-12       5.909875246393e-15       2.099846754842e-16       7.859923307804e-17      -1.350315153969e-18 
 2140       3.204351510394e-11       8.786495252842e-13      -1.771684076237e-12       5.903284624750e-15       2.095439162983e-16       7.826643527577e-17      -1.263354404763e-18 
 2141       3.199025581567e-11       8.745178273316e-13      -1.754775096019e-12       5.896687776570e-15       2.091042158756e-16       7.793150481072e-17      -1.177891997188e-18 
 2142       3.193612944708e-11       8.704673221210e-13      -1.737823372011e-12       5.890084450734e-15       2.086655705953e-16       7.759449900317e-17      -1.093950503198e-18 
 2143       3.188113312350e-11       8.664988353271e-13      -1.720834466667e-12       5.883474432993e-15       2.082279770347e-16       7.725547290584e-17      -1.011541567441e-18 
 2144       3.182527233411e-11       8.626123808849e-13      -1.703813138311e-12       5.876857659819e-15       2.077914326470e-16       7.691447180143e-17      -9.306328282291e-19 
 2145       3.176855468874e-11       8.588077683697e-13      -1.686763956683e-12       5.870234105327e-15       2.073559350885e-16       7.657153865434e-17      -8.511807707641e-19 
 2146       3.171098783166e-11       8.550848059606e-13      -1.669691508647e-12       5.863603743493e-15       2.069214819926e-16       7.622671660097e-17      -7.731417054007e-19 
 2147       3.165257944160e-11       8.514433004389e-13      -1.652600398206e-12       5.856966548149e-15       2.064880709706e-16       7.588004894985e-17      -6.964717674398e-19 
 2148       3.159333723182e-11       8.478830571862e-13      -1.635495246526e-12       5.850322492987e-15       2.060556996111e-16       7.553157918187e-17      -6.211269169193e-19 
 2149       3.153326895013e-11       8.444038801824e-13      -1.618380691953e-12       5.843671551556e-15       2.056243654805e-16       7.518135095052e-17      -5.470629384056e-19 
 2150       3.147238237894e-11       8.410055720037e-13      -1.601261390036e-12       5.837013697261e-15       2.051940661223e-16       7.482940808204e-17      -4.742354407848e-19 
 2151       3.141068533531e-11       8.376879338212e-13      -1.584142013546e-12       5.830348903368e-15       2.047647990577e-16       7.447579457565e-17      -4.025998570539e-19 
 2152       3.134818567097e-11       8.344507653981e-13      -1.567027252494e-12       5.823677142997e-15       2.043365617852e-16       7.412055460376e-17      -3.321114441123e-19 
 2153       3.128489127241e-11       8.312938650888e-13      -1.549921814152e-12       5.816998389126e-15       2.039093517807e-16       7.376373251216e-17      -2.627252825526e-19 
 2154       3.122081006084e-11       8.282170298363e-13      -1.532830423076e-12       5.810312614591e-15       2.034831664973e-16       7.340537282022e-17      -1.943962764525e-19 
 2155       3.115594999234e-11       8.252200551705e-13      -1.515757821120e-12       5.803619792083e-15       2.030580033657e-16       7.304552022113e-17      -1.270791531658e-19 
 2156       3.109031905779e-11       8.223027352064e-13      -1.498708767461e-12       5.796919894151e-15       2.026338597936e-16       7.268421958206e-17      -6.072846311334e-20 
 2157       3.102392528300e-11       8.194648626421e-13      -1.481688038617e-12       5.790212893199e-15       2.022107331661e-16       7.232151594437e-17       4.701420425045e-21 
 2158       3.095677672872e-11       8.167062287569e-13      -1.464700428467e-12       5.783498761488e-15       2.017886208453e-16       7.195745452386e-17       6.925630151977e-20 
 2159       3.088888149066e-11       8.140266234094e-13      -1.447750748270e-12       5.776777471132e-15       2.013675201707e-16       7.159208071091e-17       1.329821618000e-19 
 2160       3.082024769957e-11       8.114258350358e-13      -1.430843826687e-12       5.770048994106e-15       2.009474284587e-16       7.122544007074e-17       1.959251606625e-19 
 2161       3.075088352126e-11       8.089036506474e-13      -1.413984509800e-12       5.763313302235e-15       2.005283430032e-16       7.085757834355e-17       2.581316354800e-19 
 2162       3.068079715665e-11       8.064598558297e-13      -1.397177661131e-12       5.756570367202e-15       2.001102610748e-16       7.048854144481e-17       3.196481018106e-19 
 2163       3.060999684182e-11       8.040942347393e-13      -1.380428161663e-12       5.749820160544e-15       1.996931799212e-16       7.011837546538e-17       3.805212536058e-19 
 2164       3.053849084801e-11       8.018065701030e-13      -1.363740909860e-12       5.743062653654e-15       1.992770967673e-16       6.974712667177e-17       4.407979634194e-19 
 2165       3.046628748174e-11       7.995966432154e-13      -1.347120821688e-12       5.736297817778e-15       1.988620088148e-16       6.937484150632e-17       5.005252826166e-19 
 2166       3.039339508478e-11       7.974642339372e-13      -1.330572830630e-12       5.729525624018e-15       1.984479132424e-16       6.900156658741e-17       5.597504415824e-19 
 2167       3.031982203422e-11       7.954091206930e-13      -1.314101887713e-12       5.722746043328e-15       1.980348072057e-16       6.862734870965e-17       6.185208499300e-19 
 2168       3.024557674253e-11       7.934310804697e-13      -1.297712961522e-12       5.715959046519e-15       1.976226878372e-16       6.825223484413e-17       6.768840967102e-19 
 2169       3.017066765755e-11       7.915298888146e-13      -1.281411038225e-12       5.709164604252e-15       1.972115522463e-16       6.787627213855e-17       7.348879506199e-19 
 2170       3.009510326261e-11       7.897053198332e-13      -1.265201121589e-12       5.702362687045e-15       1.968013975191e-16       6.749950791749e-17       7.925803602103e-19 
 2171       3.001889207650e-11       7.879571461878e-13      -1.249088232999e-12       5.695553265268e-15       1.963922207185e-16       6.712198968259e-17       8.500094540963e-19 
 2172       2.994204265354e-11       7.862851390950e-13      -1.233077411485e-12       5.688736309142e-15       1.959840188842e-16       6.674376511275e-17       9.072235411650e-19 
 2173       2.986456358365e-11       7.846890683241e-13      -1.217173713734e-12       5.681911788746e-15       1.955767890326e-16       6.636488206434e-17       9.642711107843e-19 
 2174       2.978646349233e-11       7.831687021955e-13      -1.201382214112e-12       5.675079674007e-15       1.951705281568e-16       6.598538857138e-17       1.021200833012e-18 
 2175       2.970775104077e-11       7.817238075782e-13      -1.185708004689e-12       5.668239934706e-15       1.947652332265e-16       6.560533284580e-17       1.078061558803e-18 
 2176       2.962843492583e-11       7.803541498882e-13      -1.170156195252e-12       5.661392540476e-15       1.943609011881e-16       6.522476327759e-17       1.134902320220e-18 
 2177       2.954852388015e-11       7.790594930868e-13      -1.154731913329e-12       5.654537460805e-15       1.939575289645e-16       6.484372843502e-17       1.191772330643e-18 
 2178       2.946802667212e-11       7.778395996784e-13      -1.139440304208e-12       5.647674665029e-15       1.935551134552e-16       6.446227706486e-17       1.248720984974e-18 
 2179       2.938695210598e-11       7.766942307085e-13      -1.124286530955e-12       5.640804122337e-15       1.931536515362e-16       6.408045809258e-17       1.305797859850e-18 
 2180       2.930530902183e-11       7.756231457621e-13      -1.109275774439e-12       5.633925801770e-15       1.927531400600e-16       6.369832062252e-17       1.363052713848e-18 
 2181       2.922310629568e-11       7.746261029619e-13      -1.094413233346e-12       5.627039672221e-15       1.923535758556e-16       6.331591393814e-17       1.420535487698e-18 
 2182       2.914035364567e-11       7.737027342240e-13      -1.079703581634e-12       5.620145729945e-15       1.919549559222e-16       6.293328239557e-17       1.478288523346e-18 
 2183       2.905706405656e-11       7.728521701161e-13      -1.065149336863e-12       5.613244081304e-15       1.915572780132e-16       6.255045006649e-17       1.536323163687e-18 
 2184       2.897325137158e-11       7.720734124791e-13      -1.050752480960e-12       5.606334860576e-15       1.911605400557e-16       6.216743599262e-17       1.594642996255e-18 
 2185       2.888892948780e-11       7.713654589350e-13      -1.036515001793e-12       5.599418202499e-15       1.907647399580e-16       6.178425928309e-17       1.653251620126e-18 
 2186       2.880411235622e-11       7.707273028825e-13      -1.022438893183e-12       5.592494242266e-15       1.903698756084e-16       6.140093911450e-17       1.712152645928e-18 
 2187       2.871881398178e-11       7.701579334913e-13      -1.008526154908e-12       5.585563115528e-15       1.899759448761e-16       6.101749473101e-17       1.771349695855e-18 
 2188       2.863304842346e-11       7.696563356974e-13      -9.947787927091e-13       5.578624958395e-15       1.895829456108e-16       6.063394544440e-17       1.830846403678e-18 
 2189       2.854682979435e-11       7.692214901983e-13      -9.811988182985e-13       5.571679907433e-15       1.891908756426e-16       6.025031063414e-17       1.890646414762e-18 
 2190       2.846017226168e-11       7.688523734471e-13      -9.677882493636e-13       5.564728099672e-15       1.887997327820e-16       5.986660974751e-17       1.950753386073e-18 
 2191       2.837309004691e-11       7.685479576487e-13      -9.545491095745e-13       5.557769672596e-15       1.884095148200e-16       5.948286229961e-17       2.011170986193e-18 
 2192       2.828559742577e-11       7.683072107535e-13      -9.414834285901e-13       5.550804764153e-15       1.880202195281e-16       5.909908787348e-17       2.071902895336e-18 
 2193       2.819770872835e-11       7.681290964532e-13      -9.285932420641e-13       5.543833512751e-15       1.876318446580e-16       5.871530612017e-17       2.132952805355e-18 
