#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_idr             17:theta_idr             18:shear_idr             19:delta_cdm             20:theta_cdm          
       2.818791700522e+03       3.794382572423e-02       5.775190764625e-03      -1.377037838438e-05       3.248016158564e-03      -2.590852946175e-04      -8.769520007216e-05      -8.901374287745e-05       7.192991637085e-01      -3.400326319320e-04      -3.217242125945e-03      -3.216911579168e-03       1.268373089591e-02      -3.712882335870e-05      -1.573542123583e-04       1.901761706897e-02       2.107534227047e-04      -1.129687862786e-03       4.829305393408e-01      -3.299371042210e-04 
       2.833318046810e+03       3.830238098349e-02       6.112339447155e-03      -2.091734927260e-05       3.113233346026e-03      -2.460642814210e-04      -9.150143947264e-05      -8.496531654506e-05       7.242497837508e-01      -3.415009803787e-04      -3.217070843736e-03      -3.216736633511e-03       1.339948883633e-02      -3.657970802522e-05      -5.098618792354e-04       1.491327205277e-02       2.123897313760e-04       9.218869894487e-04       4.877351963611e-01      -3.314999692571e-04 
       2.847844393098e+03       3.866260844426e-02       6.584363082221e-03      -2.767768616923e-05       2.919406037160e-03      -2.325080644626e-04      -9.506517300476e-05      -8.073794370000e-05       7.292217242775e-01      -3.429704531546e-04      -3.216898568721e-03      -3.216567496011e-03       1.409718359131e-02      -3.527071921328e-05      -8.480586551340e-04       1.082035796167e-02       2.095833569171e-04       2.927541869187e-03       4.925625371925e-01      -3.330626336250e-04 
       2.862370739386e+03       3.902450813162e-02       7.182499734523e-03      -3.392161096737e-05       2.671478497066e-03      -2.184525973541e-04      -9.837645752353e-05      -7.637798048965e-05       7.342150018360e-01      -3.444410242810e-04      -3.216725587243e-03      -3.216404034653e-03       1.476241285661e-02      -3.323688629608e-05      -1.165072992766e-03       6.823942573572e-03       2.024505971545e-04       4.846415185204e-03       4.974125593157e-01      -3.346250960926e-04 
       2.876897085674e+03       3.938808007123e-02       7.895583599261e-03      -3.953092844117e-05       2.375437476655e-03      -2.039354779884e-04      -1.014225180493e-04      -7.193415149847e-05       7.392296328138e-01      -3.459126695145e-04      -3.216552226757e-03      -3.216246049311e-03       1.538159761812e-02      -3.052795332348e-05      -1.454539288227e-03       3.005978115653e-03       1.911958641937e-04       6.639961159245e-03       5.022852604061e-01      -3.361873565874e-04 
       2.888745943732e+03       3.968587696292e-02       8.553150175050e-03      -4.356339661132e-05       2.103101691388e-03      -1.917797742738e-04      -1.036999040766e-04      -6.828212644991e-05       7.433357933981e-01      -3.471138401906e-04      -3.216410797708e-03      -3.216121068096e-03       1.584384308921e-02      -2.786201701254e-05      -1.666244716398e-03       7.771054682314e-05       1.791604846661e-04       7.985353506376e-03       5.062766203465e-01      -3.374615118448e-04 
       2.900594801790e+03       3.998478649417e-02       9.270195415081e-03      -4.705497158946e-05       1.807449029676e-03      -1.793659854232e-04      -1.057804737196e-04      -6.463510359726e-05       7.474561806675e-01      -3.483156973355e-04      -3.216269570568e-03      -3.215999397442e-03       1.626100342065e-02      -2.482918716498e-05      -1.853044238477e-03      -2.641519504798e-03       1.647659417846e-04       9.206276449778e-03       5.102830668812e-01      -3.387355328112e-04 
       2.912443659847e+03       4.028480867982e-02       1.003783937891e-02      -4.996427739917e-05       1.492874519889e-03      -1.667180921264e-04      -1.076530322788e-04      -6.102035592627e-05       7.515908032133e-01      -3.495182290003e-04      -3.216128759605e-03      -3.215880849305e-03       1.662763297509e-02      -2.147459304214e-05      -2.012553255863e-03      -5.116169613012e-03       1.482363197292e-04       1.028720077973e-02       5.143045989495e-01      -3.400094198518e-04 
       2.924292517905e+03       4.058594353500e-02       1.084661046488e-02      -5.225800532728e-05       1.163985640818e-03      -1.538614671008e-04      -1.093052209902e-04      -5.746461971779e-05       7.557396695576e-01      -3.507214237119e-04      -3.215988581664e-03      -3.215765217474e-03       1.693903294494e-02      -1.784747005779e-05      -2.142782456422e-03      -7.314458799448e-03       1.298229123255e-04       1.121468438165e-02       5.183412155662e-01      -3.412831735768e-04 
       2.936141375962e+03       4.088819107508e-02       1.168657603968e-02      -5.391128290224e-05       8.255369705103e-04      -1.408230066129e-04      -1.107236312277e-04      -5.399374258865e-05       7.599027881641e-01      -3.519252705916e-04      -3.215849252844e-03      -3.215652280849e-03       1.719131062555e-02      -1.400044561468e-05      -2.242162128610e-03      -9.208768093804e-03       1.098004711643e-04       1.197753561198e-02       5.223929158295e-01      -3.425567949621e-04 
       2.947990234020e+03       4.119155131577e-02       1.254747898399e-02      -5.490791913076e-05       4.823629769851e-04      -1.276312475838e-04      -1.118939534369e-04      -5.063234282428e-05       7.640801674125e-01      -3.531297592883e-04      -3.215710985112e-03      -3.215541806635e-03       1.738142659153e-02      -9.988776827465e-06      -2.309560257765e-03      -1.077597774507e-02       8.846312931067e-05       1.256694295972e-02       5.264596988927e-01      -3.438302852899e-04 
       2.959839092077e+03       4.149602427304e-02       1.341887648060e-02      -5.524053230810e-05       1.393106801488e-04      -1.143164648899e-04      -1.128011550144e-04      -4.740348673900e-05       7.682718155749e-01      -3.543348798760e-04      -3.215573983147e-03      -3.215433553570e-03       1.750722983743e-02      -5.869562597071e-06      -2.344294567319e-03      -1.199773924540e-02       6.612012721590e-05       1.297657121145e-02       5.305415639381e-01      -3.451036460522e-04 
       2.975304353168e+03       4.189509974801e-02       1.455464524000e-02      -5.467916889707e-05      -3.003311810549e-04      -9.680619604285e-05      -1.135635974417e-04      -4.342344921759e-05       7.737642808986e-01      -3.559087522404e-04      -3.215397389977e-03      -3.215295191437e-03       1.757273626300e-02      -4.277327862709e-07      -2.340171308139e-03      -1.305116634381e-02       3.597600880837e-05       1.323478559138e-02       5.358919474660e-01      -3.467654592676e-04 
       2.990769614258e+03       4.229607088499e-02       1.566739477041e-02      -5.301532401182e-05      -7.212838169188e-04      -7.921730561273e-05      -1.138160525936e-04      -3.974676553706e-05       7.792810862030e-01      -3.574836651332e-04      -3.215223683432e-03      -3.215159642407e-03       1.752626165238e-02       4.968687917894e-06      -2.280721081487e-03      -1.347718965779e-02       5.389834913961e-06       1.317863928486e-02       5.412680212772e-01      -3.484270592772e-04 
       3.000000000000e+03       4.253629244013e-02       1.631133782169e-02      -5.151651382450e-05      -9.595717173627e-04      -6.871540773932e-05      -1.137091767622e-04      -3.771145946803e-05       7.825853778469e-01      -3.584241339696e-04      -3.215121531822e-03      -3.215079856126e-03       1.744598967860e-02       8.115236698120e-06      -2.219629298127e-03      -1.343122948850e-02      -1.277598390865e-05       1.299731400269e-02       5.444889533637e-01      -3.494186794065e-04 
       3.000226991874e+03       4.254220843015e-02       1.632692675317e-02      -5.147496687020e-05      -9.652845756861e-04      -6.845731707429e-05      -1.137039974773e-04      -3.766300557824e-05       7.826667474707e-01      -3.584472647450e-04      -3.215119045101e-03      -3.215077913763e-03       1.744352182098e-02       8.191598927677e-06      -2.217893006643e-03      -1.342724156840e-02      -1.322007962599e-05       1.299146333794e-02       5.445682790623e-01      -3.494430625173e-04 
       3.000453983748e+03       4.254812482857e-02       1.634250336368e-02      -5.143320734856e-05      -9.709902505812e-04      -6.819923816425e-05      -1.136986991199e-04      -3.761462653766e-05       7.827481222181e-01      -3.584703958489e-04      -3.215116558388e-03      -3.215075971085e-03       1.744103142985e-02       8.267908665662e-06      -2.216145870662e-03      -1.342312255398e-02      -1.366402191149e-05       1.298554912149e-02       5.446476101619e-01      -3.494674457014e-04 
       3.000680975623e+03       4.255404163538e-02       1.635806732816e-02      -5.139123090274e-05      -9.766885639938e-04      -6.794117152080e-05      -1.136932790778e-04      -3.756632400149e-05       7.828295021951e-01      -3.584935271845e-04      -3.215114072318e-03      -3.215074028724e-03       1.743851804317e-02       8.344164544510e-06      -2.214387671688e-03      -1.341886972999e-02      -1.410780529465e-05       1.297957005463e-02       5.447269467742e-01      -3.494918288563e-04 
       3.001655225067e+03       4.257944121657e-02       1.642473218007e-02      -5.120878203648e-05      -1.001066983459e-03      -6.683368707127e-05      -1.136687247932e-04      -3.735982178043e-05       7.831788406156e-01      -3.585928131361e-04      -3.215103385851e-03      -3.215065672095e-03       1.742748769549e-02       8.670869757184e-06      -2.206724662604e-03      -1.339920122955e-02      -1.601078055841e-05       1.295322255525e-02       5.450675180657e-01      -3.495964848595e-04 
       3.002629474512e+03       4.260484832095e-02       1.649116254733e-02      -5.102243499591e-05      -1.025309815132e-03      -6.572644941145e-05      -1.136419609842e-04      -3.715470985015e-05       7.835282736241e-01      -3.586921049497e-04      -3.215092700857e-03      -3.215057310705e-03       1.741604317096e-02       8.996565218889e-06      -2.198862624330e-03      -1.337711811370e-02      -1.791068359750e-05       1.292570661960e-02       5.454081890578e-01      -3.497011420169e-04 
       3.003603723957e+03       4.263026294853e-02       1.655734984580e-02      -5.083214386704e-05      -1.049412859157e-03      -6.461948293126e-05      -1.136129443995e-04      -3.695101626127e-05       7.838778027177e-01      -3.587914012780e-04      -3.215082026231e-03      -3.215048953254e-03       1.740417904753e-02       9.321208290180e-06      -2.190799171018e-03      -1.335258555505e-02      -1.980730033848e-05       1.289700682605e-02       5.457489613252e-01      -3.498057989111e-04 
       3.004577973402e+03       4.265568509930e-02       1.662328765186e-02      -5.063790568267e-05      -1.073373201714e-03      -6.351281089218e-05      -1.135816542469e-04      -3.674875489315e-05       7.842274284279e-01      -3.588907016677e-04      -3.215071365018e-03      -3.215040602580e-03       1.739189434576e-02       9.644764105859e-06      -2.182534053628e-03      -1.332559424240e-02      -2.170043906033e-05       1.286712020635e-02       5.460898354238e-01      -3.499104550678e-04 
       3.006363015579e+03       4.270228366699e-02       1.674343655959e-02      -5.027183571642e-05      -1.116896630961e-03      -6.148597574711e-05      -1.135183951677e-04      -3.638190368352e-05       7.848682715050e-01      -3.590726526839e-04      -3.215051866194e-03      -3.215025319334e-03       1.736829879426e-02       1.023467357315e-05      -2.166869887871e-03      -1.326977214545e-02      -2.515950761135e-05       1.280929241331e-02       5.467146571196e-01      -3.501022066033e-04 
       3.008148057757e+03       4.274890749047e-02       1.686269875372e-02      -4.989268564859e-05      -1.159920130779e-03      -5.946033966712e-05      -1.134474132063e-04      -3.601992297584e-05       7.855094394996e-01      -3.592546172660e-04      -3.215032413629e-03      -3.215010058201e-03       1.734330281411e-02       1.082064814599e-05      -2.150536286458e-03      -1.320572785681e-02      -2.860523975486e-05       1.274751047576e-02       5.473398212235e-01      -3.502939556224e-04 
       3.009933099934e+03       4.279555656979e-02       1.698104303673e-02      -4.950059163960e-05      -1.202430682996e-03      -5.743604255690e-05      -1.133686592626e-04      -3.566284589434e-05       7.861509323400e-01      -3.594365952738e-04      -3.215013008308e-03      -3.214994818944e-03       1.731691651808e-02       1.140250502466e-05      -2.133539465374e-03      -1.313349715847e-02      -3.203655314753e-05       1.268180139171e-02       5.479653276292e-01      -3.504857020251e-04 
